input_name,preferred_name,cas,pubchem_cid,formula,molecular_weight,canonical_smiles,inchikey,identity_status,tm_C,tb_C,tc_C,pc_MPa,pvap_25C_kPa,pvap_25C_status,pvap_40C_kPa,pvap_40C_status,pvap_60C_kPa,pvap_60C_status,phase_25C_1atm,supply_class,gwp100_ar6,gwp100_ar6_status,gwp100_ar6_source,pfas_flag,pfas_basis,pfas_list_hits,persistence_screen,persistence_basis,reactive_groups,reactivity_flags,ghs_physical_h_codes,kinetics_coverage,kinetics_sources,data_quality,review_required,candidate_id,candidate_source,candidate_family,generation_rule,parent_candidate_id,structure_status,structure_status_reason,heavy_atom_count,element_symbols,amine_class,amine_class_label,amine_detail,amine_substituents,amine_substituent_profile,amine_substituent_count,fluorinated_amine,fluorinated_substituent_count,amine_fluorination_level,unsaturated_amine,cyclic_amine_or_substituent,ring_name,precursor_family,semiconductor_process_roles,semiconductor_relevance_basis,candidate_scope
generated_tertiary_amine_methyl_n-butyl_fluoroethyl,generated_tertiary_amine_methyl_n-butyl_fluoroethyl,,,C7H17FN,134.218,N(C)(CCCC)FCC,,manual_review_required,-37.42915999999997,115.33340000000004,289.86136,4.179147,1.6839573270000001,value_available,3.916344604,value_available,10.72182647,value_available,liquid,heated_source_likely,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,649c5ed2-9555-5420-af8b-af141922055d,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,9,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,methyl; n-butyl; fluoroethyl,fluorinated_alkyl+alkyl,3,yes,1,single_fluorinated_substituent,no,no,,,,,
generated_tertiary_amine_methyl_n-butyl_difluoroethyl,generated_tertiary_amine_methyl_n-butyl_difluoroethyl,,,C7H16F2N,152.208,N(C)(CCCC)FC(F)C,,manual_review_required,-7.102959999999996,142.72040000000004,321.20616000000007,4.026232,0.548831734,value_available,1.327189318,value_available,3.8066163,value_available,liquid,heated_source_required,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,d45d3c45-1d36-5cd3-a473-16fccd185c3c,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,10,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,methyl; n-butyl; difluoroethyl,fluorinated_alkyl+alkyl,3,yes,1,single_fluorinated_substituent,no,no,,,,,
generated_tertiary_amine_methyl_n-butyl_trifluoromethyl,generated_tertiary_amine_methyl_n-butyl_trifluoromethyl,,,C6H13F3N,156.171,N(C)(CCCC)FC(F)(F),,manual_review_required,3.865980000000036,151.8723,331.22992,3.9925465,0.376942151,value_available,0.924949828,value_available,2.6996120070000003,value_available,liquid,heated_source_required,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,abf22ab7-a421-5e6d-bb36-f183b9aeea5a,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,10,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,methyl; n-butyl; trifluoromethyl,fluorinated_alkyl+alkyl,3,yes,1,single_fluorinated_substituent,no,no,,,,,
generated_tertiary_amine_methyl_n-butyl_trifluoroethyl,generated_tertiary_amine_methyl_n-butyl_trifluoroethyl,,,C7H15F3N,170.198,N(C)(CCCC)FC(F)(F)C,,manual_review_required,23.223240000000033,170.10740000000004,352.55096000000003,3.873317,0.185781404,value_available,0.467132139,value_available,1.4036677549999999,value_available,liquid,heated_source_required,,missing,,yes,structure_rule,,likely_persistent,PFAS structure/list screening positive,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,fde6bc10-6ebc-5f93-a659-3af2088e663e,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,11,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,methyl; n-butyl; trifluoroethyl,fluorinated_alkyl+alkyl,3,yes,1,single_fluorinated_substituent,no,no,,,,,
generated_tertiary_amine_methyl_tert-butyl_vinyl,generated_tertiary_amine_methyl_tert-butyl_vinyl,,,C7H15N,113.20400000000001,N(C)(C(C)(C)C)C=C,,manual_review_required,-71.92847999999998,84.01520000000005,253.92007999999998,4.357766,6.421401589,value_available,14.287356960999999,value_available,37.101898555,value_available,liquid,heated_source_likely,,missing,,no,structure_rule_negative_and_no_local_list_hit,,unknown,no validated persistence model configured in MVP,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; unsaturated_amine_reactivity_review,,not_checked,,Partial,True,cd2d5014-c762-5b14-9c41-d9e2a8ba7e26,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,8,C;N,tertiary,tertiary_amine,tertiary_amine,methyl; tert-butyl; vinyl,unsaturated+alkyl,3,no,0,none,yes,no,,,,,
generated_tertiary_amine_methyl_tert-butyl_fluoromethyl,generated_tertiary_amine_methyl_tert-butyl_fluoromethyl,,,C6H15FN,120.19100000000002,N(C)(C(C)(C)C)FC,,manual_review_required,-56.786419999999964,97.0983,268.54032000000007,4.2983765,3.619494185,value_available,8.214926154,value_available,21.844903891,value_available,liquid,heated_source_likely,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,303a0128-643a-5518-83f6-90e14d9e1df9,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,8,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,methyl; tert-butyl; fluoromethyl,fluorinated_alkyl+alkyl,3,yes,1,single_fluorinated_substituent,no,no,,,,,
generated_tertiary_amine_methyl_tert-butyl_difluoromethyl,generated_tertiary_amine_methyl_tert-butyl_difluoromethyl,,,C6H14F2N,138.181,N(C)(C(C)(C)C)FC(F),,manual_review_required,-26.460219999999964,124.4853,299.88512000000003,4.1454615,1.142862773,value_available,2.69707928,value_available,7.513781081,value_available,liquid,heated_source_likely,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,3976d0bb-3ceb-54f9-9971-6441c02b2100,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,9,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,methyl; tert-butyl; difluoromethyl,fluorinated_alkyl+alkyl,3,yes,1,single_fluorinated_substituent,no,no,,,,,
generated_tertiary_amine_methyl_tert-butyl_fluoroethyl,generated_tertiary_amine_methyl_tert-butyl_fluoroethyl,,,C7H17FN,134.218,N(C)(C(C)(C)C)FCC,,manual_review_required,-37.42915999999997,115.33340000000004,289.86136,4.179147,1.6839573270000001,value_available,3.916344604,value_available,10.72182647,value_available,liquid,heated_source_likely,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,8a3b6ed1-a03f-595f-8d45-6dff3bf1bb90,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,9,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,methyl; tert-butyl; fluoroethyl,fluorinated_alkyl+alkyl,3,yes,1,single_fluorinated_substituent,no,no,,,,,
generated_tertiary_amine_methyl_tert-butyl_difluoroethyl,generated_tertiary_amine_methyl_tert-butyl_difluoroethyl,,,C7H16F2N,152.208,N(C)(C(C)(C)C)FC(F)C,,manual_review_required,-7.102959999999996,142.72040000000004,321.20616000000007,4.026232,0.548831734,value_available,1.327189318,value_available,3.8066163,value_available,liquid,heated_source_required,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,f6bc4fd9-ee70-57f2-a58b-a6e9ff6a8131,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,10,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,methyl; tert-butyl; difluoroethyl,fluorinated_alkyl+alkyl,3,yes,1,single_fluorinated_substituent,no,no,,,,,
generated_tertiary_amine_methyl_tert-butyl_trifluoromethyl,generated_tertiary_amine_methyl_tert-butyl_trifluoromethyl,,,C6H13F3N,156.171,N(C)(C(C)(C)C)FC(F)(F),,manual_review_required,3.865980000000036,151.8723,331.22992,3.9925465,0.376942151,value_available,0.924949828,value_available,2.6996120070000003,value_available,liquid,heated_source_required,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,2191a445-8940-57b0-8e0c-5eb7c72c022b,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,10,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,methyl; tert-butyl; trifluoromethyl,fluorinated_alkyl+alkyl,3,yes,1,single_fluorinated_substituent,no,no,,,,,
generated_tertiary_amine_methyl_tert-butyl_trifluoroethyl,generated_tertiary_amine_methyl_tert-butyl_trifluoroethyl,,,C7H15F3N,170.198,N(C)(C(C)(C)C)FC(F)(F)C,,manual_review_required,23.223240000000033,170.10740000000004,352.55096000000003,3.873317,0.185781404,value_available,0.467132139,value_available,1.4036677549999999,value_available,liquid,heated_source_required,,missing,,yes,structure_rule,,likely_persistent,PFAS structure/list screening positive,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,c99d51a3-3771-5715-8677-2ebc2668431e,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,11,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,methyl; tert-butyl; trifluoroethyl,fluorinated_alkyl+alkyl,3,yes,1,single_fluorinated_substituent,no,no,,,,,
generated_tertiary_amine_methyl_vinyl_vinyl,generated_tertiary_amine_methyl_vinyl_vinyl,,,C5H9N,83.134,N(C)(C=C)C=C,,manual_review_required,-113.42507999999998,44.92420000000004,208.21368,4.613361,38.125622513,value_available,80.50601505899999,value_available,196.414212191,value_available,liquid,bubbler_or_direct_liquid_source,,missing,,no,structure_rule_negative_and_no_local_list_hit,,unknown,no validated persistence model configured in MVP,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; unsaturated_amine_reactivity_review,,not_checked,,Partial,True,8323a80b-c605-5222-a668-a232952a444e,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,6,C;N,tertiary,tertiary_amine,tertiary_amine,methyl; vinyl; vinyl,unsaturated+alkyl,3,no,0,none,yes,no,,,,,
generated_tertiary_amine_methyl_vinyl_allyl,generated_tertiary_amine_methyl_vinyl_allyl,,,C6H11N,97.161,N(C)(C=C)CC=C,,manual_review_required,-94.06781999999998,63.15930000000003,229.53472000000005,4.4941315,16.281426589000002,value_available,35.228802302999995,value_available,88.487893833,value_available,liquid,bubbler_or_direct_liquid_source,,missing,,no,structure_rule_negative_and_no_local_list_hit,,unknown,no validated persistence model configured in MVP,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; unsaturated_amine_reactivity_review,,not_checked,,Partial,True,6ff8bc96-cf10-5d99-877c-b5cd554e1dee,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,7,C;N,tertiary,tertiary_amine,tertiary_amine,methyl; vinyl; allyl,unsaturated+alkyl,3,no,0,none,yes,no,,,,,
generated_tertiary_amine_methyl_vinyl_cyclopropyl,generated_tertiary_amine_methyl_vinyl_cyclopropyl,,,C6H11N,97.161,N(C)(C=C)C1CC1,,manual_review_required,-94.06781999999998,63.15930000000003,229.53472000000005,4.4941315,16.281426589000002,value_available,35.228802302999995,value_available,88.487893833,value_available,liquid,bubbler_or_direct_liquid_source,,missing,,no,structure_rule_negative_and_no_local_list_hit,,unknown,no validated persistence model configured in MVP,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; unsaturated_amine_reactivity_review,,not_checked,,Partial,True,f127e429-0527-56ba-b1f7-c1b407f2a315,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,7,C;N,tertiary,tertiary_amine,tertiary_amine,methyl; vinyl; cyclopropyl,unsaturated+cyclic_alkyl+alkyl,3,no,0,none,yes,yes,,,,,
generated_tertiary_amine_methyl_vinyl_fluoromethyl,generated_tertiary_amine_methyl_vinyl_fluoromethyl,,,C4H9FN,90.121,N(C)(C=C)FC,,manual_review_required,-98.28301999999996,58.00730000000004,222.83392000000003,4.5539715,20.525315784,value_available,44.211469523,value_available,110.454080843,value_available,liquid,bubbler_or_direct_liquid_source,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review; unsaturated_amine_reactivity_review,,not_checked,,Partial,True,3cd8c489-bbb8-5b82-8cff-8632b7378769,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,6,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,methyl; vinyl; fluoromethyl,fluorinated_alkyl+unsaturated+alkyl,3,yes,1,single_fluorinated_substituent,yes,no,,,,,
generated_tertiary_amine_methyl_vinyl_difluoromethyl,generated_tertiary_amine_methyl_vinyl_difluoromethyl,,,C4H8F2N,108.11099999999999,N(C)(C=C)FC(F),,manual_review_required,-67.95681999999996,85.39430000000004,254.17872,4.4010565,5.946573404,value_available,13.318512808,value_available,34.859479525000005,value_available,liquid,heated_source_likely,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review; unsaturated_amine_reactivity_review,,not_checked,,Partial,True,a21aba9e-ee15-551c-b6af-2eeb65685f31,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,7,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,methyl; vinyl; difluoromethyl,fluorinated_alkyl+unsaturated+alkyl,3,yes,1,single_fluorinated_substituent,yes,no,,,,,
generated_tertiary_amine_methyl_vinyl_fluoroethyl,generated_tertiary_amine_methyl_vinyl_fluoroethyl,,,C5H11FN,104.14800000000001,N(C)(C=C)FCC,,manual_review_required,-78.92575999999997,76.24240000000003,244.15496000000007,4.434742,8.97323611,value_available,19.805610538,value_available,50.942053883,value_available,liquid,heated_source_likely,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review; unsaturated_amine_reactivity_review,,not_checked,,Partial,True,8be71f7c-590d-5202-bc0f-34eceb3adc7e,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,7,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,methyl; vinyl; fluoroethyl,fluorinated_alkyl+unsaturated+alkyl,3,yes,1,single_fluorinated_substituent,yes,no,,,,,
generated_tertiary_amine_methyl_vinyl_difluoroethyl,generated_tertiary_amine_methyl_vinyl_difluoroethyl,,,C5H10F2N,122.138,N(C)(C=C)FC(F)C,,manual_review_required,-48.59955999999997,103.62940000000003,275.49976000000004,4.281827,2.715742761,value_available,6.232633871,value_available,16.794929377,value_available,liquid,heated_source_likely,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review; unsaturated_amine_reactivity_review,,not_checked,,Partial,True,19436f93-6767-5e33-abca-5d1eff0eb169,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,8,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,methyl; vinyl; difluoroethyl,fluorinated_alkyl+unsaturated+alkyl,3,yes,1,single_fluorinated_substituent,yes,no,,,,,
generated_tertiary_amine_methyl_vinyl_trifluoromethyl,generated_tertiary_amine_methyl_vinyl_trifluoromethyl,,,C4H7F3N,126.101,N(C)(C=C)FC(F)(F),,manual_review_required,-37.630619999999965,112.78130000000004,285.5235200000001,4.2481415,1.8297834869999998,value_available,4.2612056890000005,value_available,11.684658236999999,value_available,liquid,heated_source_likely,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review; unsaturated_amine_reactivity_review,,not_checked,,Partial,True,28592221-6b00-5a47-bd50-0c27e8d99669,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,8,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,methyl; vinyl; trifluoromethyl,fluorinated_alkyl+unsaturated+alkyl,3,yes,1,single_fluorinated_substituent,yes,no,,,,,
